,user_id,user_url,reviews,item_id,sentiment_analysis,recommend,pct_recommend
33,nu7,http://steamcommunity.com/id/nu7,"[{'funny': '', 'posted': 'Posted September 21, 2014.', 'last_edited': '', 'item_id': '6060', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'This is the game of my childhood! I love how I can now play it on my computer, I must say that this is one of the best games ever and deserves a spot in gaming history :D'}, {'funny': '', 'posted': 'Posted May 19, 2015.', 'last_edited': '', 'item_id': '236390', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'War Thunder is a Free to Play (FTP) game developed by Gijin Entertainment. It is a PvP and PvE (AI) game focusing on tank and plane battles. This game is great for people looking to fly their favourite plane and or tank.'}, {'funny': '', 'posted': 'Posted September 21, 2014.', 'last_edited': '', 'item_id': '4000', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""Garry's Mod is one of the best games I have. This game is very very addicting and fun to play. If you don't have get it NOW. All the gamemodes are very fun and a great game to play with friends.""}, {'funny': '', 'posted': 'Posted September 21, 2014.', 'last_edited': '', 'item_id': '32370', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""This game is amaing. Absolutly amazing. The charaters are awesome and fleshed out, the story is awesome, and the gamepley is fantastic. I can say that this is my favorite RPG of all time. In my opinion, no other RPG beats it. Not even Skyrim. The gameplay is different from most role-playing games. First off, you can't jump. Second off, before you fight, it always pauses so that you can plan your attacks (one of the coolest things about the game). You can also take control of your party members so that you can tell them attaks you want them to do. You can tell Bioware really thought out this game. So withthat, I conclude my review.""}, {'funny': '2 people found this review funny', 'posted': 'Posted September 21, 2014.', 'last_edited': '', 'item_id': '730', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""CS:GO. The 3rd Major installment in Valve's Counter Strike series. I've found myself playing it a lot lately. It's a nice change from the normal ADS, shoot, kill, respawn, wash rinse repeat that Multiplayer FPS games have become. It does have a difficult learning curve though. If you expect to login the first time and be Global Elite, you've got another thing coming. I've played around 150 hours now and I still find myself very low on the Ranked Spectrum. It's an amazing game, and if you're like me and things like cosmetics appeal to you, this is perfect! I love going into a game and hearing people saying they like my skins. Don't know why, I just always have. ""}]","['6060', '236390', '4000', '32370', '730']","['2', '2', '2', '2', '2']","[True, True, True, True, True]",1.0
34,PlayZonee,http://steamcommunity.com/id/PlayZonee,"[{'funny': '', 'posted': 'Posted November 17, 2015.', 'last_edited': '', 'item_id': '730', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Amazing'}]",['730'],['2'],[True],1.0
35,76561198066722009,http://steamcommunity.com/profiles/76561198066722009,"[{'funny': '', 'posted': 'Posted August 3, 2014.', 'last_edited': '', 'item_id': '113200', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'AWESOME GAME I LOVE THIS GAME CANT STOP PLAYING10/10'}]",['113200'],['1'],[True],1.0
36,ICe_maN_Tom,http://steamcommunity.com/id/ICe_maN_Tom,"[{'funny': '', 'posted': 'Posted December 1, 2013.', 'last_edited': '', 'item_id': '620', 'helpful': '3 of 5 people (60%) found this review helpful', 'recommend': True, 'review': 'AWESOME game. Levels are interesting and original, and the story can be quite amusing. Can be very difficult at times, but that just makes finding a solution so much more satasfying. Great fun to play'}, {'funny': '', 'posted': 'Posted December 30, 2013.', 'last_edited': '', 'item_id': '17480', 'helpful': '2 of 4 people (50%) found this review helpful', 'recommend': True, 'review': 'A true example of CNC gameplay and storyline. WAY over the top plot and very bright graphics take away the serious edge and make it a lot of fun to play. Very thought-out units and the gameplay is quite balanced. Great place to start if your new to the series although the tutorials are a bit unnecessary and lengthy for the old hands. It carrys the CNC legancy well and adds something new to the series. Great game and a lot of fun to play. 9/10'}]","['620', '17480']","['2', '2']","[True, True]",1.0
37,76561198118586732,http://steamcommunity.com/profiles/76561198118586732,"[{'funny': '', 'posted': 'Posted May 7, 2014.', 'last_edited': '', 'item_id': '570', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'DOTA 2 is not opening its not responding'}]",['570'],['1'],[True],1.0
38,facinorousFabulist,http://steamcommunity.com/id/facinorousFabulist,"[{'funny': '1 person found this review funny', 'posted': 'Posted January 3.', 'last_edited': '', 'item_id': '391540', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Sunflowers will never be the same.'}, {'funny': '', 'posted': 'Posted June 2, 2013.', 'last_edited': '', 'item_id': '105600', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Fun, Killing bunnies is the best.'}]","['391540', '105600']","['1', '2']","[True, True]",1.0
39,Sttea,http://steamcommunity.com/id/Sttea,"[{'funny': '1 person found this review funny', 'posted': 'Posted January 12, 2014.', 'last_edited': '', 'item_id': '730', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': '♥♥♥♥ PRA CARAMBA E VICIA PENAQUE QUANDO EU JOGUEI  ERA TESTE'}, {'funny': '', 'posted': 'Posted December 1, 2013.', 'last_edited': '', 'item_id': '550', 'helpful': '2 of 4 people (50%) found this review helpful', 'recommend': True, 'review': '♥♥♥♥ mais meio  chato e injoadivo'}, {'funny': '', 'posted': 'Posted February 8, 2014.', 'last_edited': '', 'item_id': '13560', 'helpful': '3 of 18 people (17%) found this review helpful', 'recommend': False, 'review': 'este jogo nao pegou  quando eu vo joga ele abre o menu e nao responde mais nao sei o problema alguem me ajuda'}]","['730', '550', '13560']","['1', '1', '1']","[True, True, False]",0.6666666666666666
40,76561198095839093,http://steamcommunity.com/profiles/76561198095839093,"[{'funny': '', 'posted': 'Posted December 30, 2013.', 'last_edited': '', 'item_id': '4000', 'helpful': '2 of 2 people (100%) found this review helpful', 'recommend': True, 'review': 'this is a fun game u can do nearly anything.'}]",['4000'],['2'],[True],1.0
41,76561198045296161,http://steamcommunity.com/profiles/76561198045296161,"[{'funny': '', 'posted': 'Posted September 1, 2015.', 'last_edited': '', 'item_id': '12140', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Words cannot describe the euphoria experienced whilst playing this game.'}]",['12140'],['1'],[True],1.0
42,llxUnknownxll,http://steamcommunity.com/id/llxUnknownxll,"[{'funny': '', 'posted': 'Posted May 5, 2014.', 'last_edited': '', 'item_id': '211820', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Starbound is just limitless. I can just go like, ""Carp, no more for this planet..."" then press the random planet button to visit another and *BAM* --More stuff to do!Even better if you do a roleplay server that adds more lore from the current one!'}]",['211820'],['1'],[True],1.0
43,QueenJesus,http://steamcommunity.com/id/QueenJesus,"[{'funny': '', 'posted': 'Posted October 26, 2015.', 'last_edited': '', 'item_id': '322330', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'Best game. Very artistic style, never gets boring. Full of surprises, requires quick planning and thinking. I love it.'}]",['322330'],['2'],[True],1.0
44,SlothTime,http://steamcommunity.com/id/SlothTime,"[{'funny': '', 'posted': 'Posted November 1, 2014.', 'last_edited': '', 'item_id': '440', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Yes i do'}]",['440'],['1'],[True],1.0
45,DorsalRootGanglionInspector,http://steamcommunity.com/id/DorsalRootGanglionInspector,"[{'funny': '2 people found this review funny', 'posted': 'Posted June 1.', 'last_edited': '', 'item_id': '218620', 'helpful': '6 of 13 people (46%) found this review helpful', 'recommend': True, 'review': ""The game's good again, you can all come back now.""}]",['218620'],['2'],[True],1.0
46,76561198027404648,http://steamcommunity.com/profiles/76561198027404648,"[{'funny': '', 'posted': 'Posted August 7.', 'last_edited': '', 'item_id': '1250', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""Only problem with this game is that there's no endless level that wasn't a modded map made by the public xD""}, {'funny': '', 'posted': 'Posted August 7.', 'last_edited': '', 'item_id': '246420', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""The only problem with this game is that there's no Endless which pretty much removes the replay value when you've finished everything on Veteran Difficulty.""}]","['1250', '246420']","['0', '2']","[True, True]",1.0
47,LuckUnbeatable,http://steamcommunity.com/id/LuckUnbeatable,"[{'funny': '', 'posted': 'Posted September 30, 2015.', 'last_edited': '', 'item_id': '212893', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'Love the dishonored games and this DLC pack just added to the game andmade it a bit better than it already is,In the pack you get 3 very useful runes and some books to ready that add to the storys lines already amazing story and as a added treat you get 500 coins to spend on what eveer you want in the game.Overall i think that the pack is wirths its money and just adds to the already amazing story line9/10'}, {'funny': '', 'posted': 'Posted February 27, 2015.', 'last_edited': '', 'item_id': '113204', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'one of the BEST dlcs you can buy #nukes'}, {'funny': '', 'posted': 'Posted January 14, 2015.', 'last_edited': '', 'item_id': '205100', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'dishonored one of my all time games to play, the game is fun and it never gets repetive, you can go back when you want to make better choices in the game and every choice you make will impac the game some how'}, {'funny': '', 'posted': 'Posted December 19, 2014.', 'last_edited': '', 'item_id': '230410', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'I would recommend this game to people who like sifi or stealth games.Its like Halo and Assasins creed had a childanyone would have fun with this game and everything is free'}]","['212893', '113204', '205100', '230410']","['2', '2', '0', '1']","[True, True, True, True]",1.0
48,76561198084408440,http://steamcommunity.com/profiles/76561198084408440,"[{'funny': '', 'posted': 'Posted February 23, 2015.', 'last_edited': '', 'item_id': '322170', 'helpful': '2 of 2 people (100%) found this review helpful', 'recommend': True, 'review': 'Ok..... I wrote this to get a new Block/Character/Skin/Thingy.... but while im at it i may ♥♥♥ well rate it......   Im proud of this game.... i suck at it but thats ok... right??  but seriously, its fun, ragey, rewarding... kinda. So YEAH!!!   Get It!!!'}]",['322170'],['2'],[True],1.0
49,lobsinus,http://steamcommunity.com/id/lobsinus,"[{'funny': '', 'posted': 'Posted October 30, 2015.', 'last_edited': '', 'item_id': '401920', 'helpful': '1 of 2 people (50%) found this review helpful', 'recommend': True, 'review': 'Stayed up late to play Afterbirtth.installed it, loaded it up, was regular Isaackept playing anyways.10/10'}]",['401920'],['0'],[True],1.0
50,Harithththth,http://steamcommunity.com/id/Harithththth,"[{'funny': '', 'posted': 'Posted December 17, 2014.', 'last_edited': '', 'item_id': '299360', 'helpful': '2 of 4 people (50%) found this review helpful', 'recommend': True, 'review': '10/10 would bang .'}]",['299360'],['1'],[True],1.0
51,76561198077035190,http://steamcommunity.com/profiles/76561198077035190,"[{'funny': '', 'posted': 'Posted August 28, 2014.', 'last_edited': '', 'item_id': '237930', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""this game, omg wow. It's so god damn awesome. The artwork is stunningly beautiful, i could look at it forever. The music is amazing as well. If i have the sound track i would listen to it and it would never get old. The gameplay is just superb. The use of both strategy and bruteforce keeps you on your toes the whole time. It's balanced and unique and the abilities (or functions as they are called) are fun and easy to use. And they can even use those functions to upgrade other functions as well as being passive buffs for yourself which i also found unique. And on top of all that the story was just so awesome. It was so wonderfully written and even with small voice acting, it was done well. Overall, this game is a masterpiece for me, 10/10""}]",['237930'],['2'],[True],1.0
52,pikawuu2,http://steamcommunity.com/id/pikawuu2,"[{'funny': '1 person found this review funny', 'posted': 'Posted March 12.', 'last_edited': 'Last edited March 15.', 'item_id': '230410', 'helpful': '3 of 4 people (75%) found this review helpful', 'recommend': True, 'review': ""I have nearly 2k hours played and I've spent nearly 2 years of my life playing, truly a monument of an f2p game but I'm a salty fagggot so what do I know?Terrible game, give me Excal p.9/111 rate = loose your Ordis prvilage""}, {'funny': '', 'posted': 'Posted September 15, 2013.', 'last_edited': '', 'item_id': '12900', 'helpful': '0 of 2 people (0%) found this review helpful', 'recommend': True, 'review': 'BEST GAYM'}]","['230410', '12900']","['1', '2']","[True, True]",1.0
53,76561198098661642,http://steamcommunity.com/profiles/76561198098661642,"[{'funny': '', 'posted': 'Posted March 29, 2015.', 'last_edited': '', 'item_id': '298630', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'this game is awesome'}]",['298630'],['1'],[True],1.0
54,Ojandora,http://steamcommunity.com/id/Ojandora,"[{'funny': '', 'posted': 'Posted January 10, 2015.', 'last_edited': '', 'item_id': '4000', 'helpful': 'No ratings yet', 'recommend': True, 'review': 'I waster all my ♥♥♥♥ weekend last christmas break.9/11 because you can be so cringe with it'}, {'funny': '', 'posted': 'Posted August 5, 2014.', 'last_edited': '', 'item_id': '304930', 'helpful': 'No ratings yet', 'recommend': True, 'review': ""This game is damn good, except that i was (well) confused with the Interface (no guide to collect resource, just basic controls and functions at the tutorial, etc)They absolutely need to make the game interface easier for newcomers, especially for the one whose doesn't understand DayZ or Realtime survival or else.""}]","['4000', '304930']","['1', '0']","[True, True]",1.0
55,120488700,http://steamcommunity.com/id/120488700,"[{'funny': '', 'posted': 'Posted December 22, 2013.', 'last_edited': '', 'item_id': '4000', 'helpful': '1 of 1 people (100%) found this review helpful', 'recommend': True, 'review': 'Não tenho oque falar de Gmod, È um jogo que vicia mt ainda mais colocando addons (MODIFICAÇÕES) para ele as possibilidades nesse jogo sao infinitas como modos de jogo, armas, carros, mapas, construçoes, objetos, npcs do Hal life 2, armas do Half life 2, Em fim é um jogo que nem colgate eu recomendo KkKkKkKkK'}]",['4000'],['1'],[True],1.0
56,76561198082590747,http://steamcommunity.com/profiles/76561198082590747,"[{'funny': '', 'posted': 'Posted March 7.', 'last_edited': '', 'item_id': '326460', 'helpful': '1 of 2 people (50%) found this review helpful', 'recommend': True, 'review': 'this game is one of the best games i have played but they could of added more controls to the setting panels otherwise good game to play with a lot of friends'}]",['326460'],['1'],[True],1.0
