index,title,url,price
13354,HJ: Sacrifice,http://store.steampowered.com/app/759870/HJ_Sacrifice/,1.99
29617,Episode 15 - The Pied Piper,http://store.steampowered.com/app/261404/Episode_15__The_Pied_Piper/,0.99
14624,Fantasy Grounds - Tropicana Campaign Setting (Savage Worlds),http://store.steampowered.com/app/733490/Fantasy_Grounds__Tropicana_Campaign_Setting_Savage_Worlds/,19.99
30744,Train Simulator: Cajon Pass Route Add-On,http://store.steampowered.com/app/208307/Train_Simulator_Cajon_Pass_Route_AddOn/,8.99
25766,Big Journey to Home,http://store.steampowered.com/app/388440/Big_Journey_to_Home/,3.99
11279,Epic Cards Battle 2-Dragons Rising(TCG),http://store.steampowered.com/app/687630/Epic_Cards_Battle_2Dragons_RisingTCG/,Free To Play
23970,RPG Maker VX Ace - Deathsmiles Set,http://store.steampowered.com/app/453160/RPG_Maker_VX_Ace__Deathsmiles_Set/,9.99
22521,Android John,http://store.steampowered.com/app/494660/Android_John/,2.99
1986,Influent DLC - Latina [Learn Latin],http://store.steampowered.com/app/286972/Influent_DLC__Latina_Learn_Latin/,4.99
13678,Super Shoot Owl,http://store.steampowered.com/app/747770/Super_Shoot_Owl/,Free To Play
7470,Alien,http://store.steampowered.com/app/524270/Alien/,4.99
12626,DRAGON BALL XENOVERSE 2 - Extra Pack Set,http://store.steampowered.com/app/739280/DRAGON_BALL_XENOVERSE_2__Extra_Pack_Set/,16.99
1955,Rocksmith® 2014 – Halestorm - “Love Bites (So Do I)”,http://store.steampowered.com/app/271456/Rocksmith_2014__Halestorm__Love_Bites_So_Do_I/,2.99
12007,Bobbi_Cities,http://store.steampowered.com/app/708280/Bobbi_Cities/,9.99
6675,The Ember Saga: A New Fire,http://store.steampowered.com/app/498700/The_Ember_Saga_A_New_Fire/,6.99
6913,SUPERFIGHT - The Anime Deck,http://store.steampowered.com/app/476351/SUPERFIGHT__The_Anime_Deck/,4.99
14629,Bits n Bullets,http://store.steampowered.com/app/730180/Bits_n_Bullets/,3.99
18958,Robot Soccer Challenge,http://store.steampowered.com/app/580820/Robot_Soccer_Challenge/,7.99
1177,Call of Duty®: Black Ops II,http://store.steampowered.com/app/202970/Call_of_Duty_Black_Ops_II/,59.99
11138,Dark Dimensions: Wax Beauty Collector's Edition,http://store.steampowered.com/app/695440/Dark_Dimensions_Wax_Beauty_Collectors_Edition/,12.99
876,Vessel,http://store.steampowered.com/app/108500/Vessel/,19.99
17032,TAP TOUCH RUN,http://store.steampowered.com/app/655260/TAP_TOUCH_RUN/,0.99
26556,Star Horizon,http://store.steampowered.com/app/352960/Star_Horizon/,4.99
13290,Neverwinter Nights: Enhanced Edition,http://store.steampowered.com/app/704450/Neverwinter_Nights_Enhanced_Edition/,Cooming Soon
26985,Freshman Year,http://store.steampowered.com/app/364450/Freshman_Year/,Free to Play
7365,Security Hole,http://store.steampowered.com/app/503460/Security_Hole/,9.99
1246,Fieldrunners 2,http://store.steampowered.com/app/215710/_Fieldrunners_2/,9.99
12284,Willy-Nilly Knight,http://store.steampowered.com/app/610500/WillyNilly_Knight/,14.99
19739,The Universim,http://store.steampowered.com/app/352720/The_Universim/,Cooming Soon
28072,Logistics Company,http://store.steampowered.com/app/328310/Logistics_Company/,14.99
16811,Space Dream VR,http://store.steampowered.com/app/645130/Space_Dream_VR/,Cooming Soon
3157,Crashed Lander Demo,http://store.steampowered.com/app/350230/Crashed_Lander_Demo/,Cooming Soon
27084,World of Mixed Martial Arts 3,http://store.steampowered.com/app/344800/World_of_Mixed_Martial_Arts_3/,19.99
21361,GLOW: The Story of the Gorgeous Ladies of Wrestling,http://store.steampowered.com/app/535870/GLOW_The_Story_of_the_Gorgeous_Ladies_of_Wrestling/,3.99
7813,Rocksmith® 2014 Edition – Remastered – Variety Song Pack V,http://store.steampowered.com/app/509652/Rocksmith_2014_Edition__Remastered__Variety_Song_Pack_V/,9.99
27469,Datswer,http://store.steampowered.com/app/348000/Datswer/,3.99
13927,Fantasy Grounds - Prepared 2: A Dozen One Shot Adventures for 5th Edition (5E),http://store.steampowered.com/app/752990/Fantasy_Grounds__Prepared_2_A_Dozen_One_Shot_Adventures_for_5th_Edition_5E/,13.99
7395,Ahros: One Warrior Chronicle,http://store.steampowered.com/app/518110/Ahros_One_Warrior_Chronicle/,19.99
1431,Sealed Play Deck - Slot 05,http://store.steampowered.com/app/219624/Sealed_Play_Deck__Slot_05/,1.99
1220,Port Royale 3: New Adventures DLC,http://store.steampowered.com/app/215972/Port_Royale_3_New_Adventures_DLC/,4.99
9236,Rivals of Aether,http://store.steampowered.com/app/383980/Rivals_of_Aether/,14.99
20418,SourVR Video Player,http://store.steampowered.com/app/556750/SourVR_Video_Player/,Free
5475,Machine Gun Train Run,http://store.steampowered.com/app/428530/Machine_Gun_Train_Run/,0.99
20715,Project Lounge,http://store.steampowered.com/app/508710/Project_Lounge/,5.99
15666,Voxel Turf,http://store.steampowered.com/app/404530/Voxel_Turf/,7.99
4992,MetaHuman Inc. Demo,http://store.steampowered.com/app/426340/MetaHuman_Inc_Demo/,Cooming Soon
10491,Flow:The Sliding,http://store.steampowered.com/app/661000/FlowThe_Sliding/,0.99
26745,Toren,http://store.steampowered.com/app/320820/Toren/,9.99
10563,Rich life simulator VR,http://store.steampowered.com/app/665430/Rich_life_simulator_VR/,0.99
24869,Umihara Kawase Shun: Steam Edition,http://store.steampowered.com/app/384700/Umihara_Kawase_Shun_Steam_Edition/,11.99
17859,Wars Across the World: West Virginia 1861,http://store.steampowered.com/app/551919/Wars_Across_the_World_West_Virginia_1861/,4.99
22845,Pepe Porcupine,http://store.steampowered.com/app/487590/Pepe_Porcupine/,2.99
31073,Crazy Machines Elements,http://store.steampowered.com/app/206410/Crazy_Machines_Elements/,9.99
10580,Disturbed 2,http://store.steampowered.com/app/617620/Disturbed_2/,Cooming Soon
3715,60 Seconds!,http://store.steampowered.com/app/368360/60_Seconds/,9.99
8303,Rocksmith® 2014 Edition – Remastered – Green Day - “Good Riddance (Time of Your Life)”,http://store.steampowered.com/app/509683/Rocksmith_2014_Edition__Remastered__Green_Day__Good_Riddance_Time_of_Your_Life/,2.99
15146,Beastmancer,http://store.steampowered.com/app/562250/Beastmancer/,13.99
16936,Draw_Love,http://store.steampowered.com/app/654870/Draw_Love/,1.99
5845,C14 Dating,http://store.steampowered.com/app/451640/C14_Dating/,19.99
4702,The Official AppGameKit Beginners Guide,http://store.steampowered.com/app/411010/The_Official_AppGameKit_Beginners_Guide/,29.99
20338,Quern - Undying Thoughts,http://store.steampowered.com/app/512790/Quern__Undying_Thoughts/,24.99
16928,Dirty Fighter 2,http://store.steampowered.com/app/662660/Dirty_Fighter_2/,9.99
20559,DROD: The City Beneath,http://store.steampowered.com/app/422182/DROD_The_City_Beneath/,4.99
2711,Styx: Master of Shadows,http://store.steampowered.com/app/242640/Styx_Master_of_Shadows/,29.99
11695,Duel of Summoners - Advanced Starter Pack,http://store.steampowered.com/app/688970/Duel_of_Summoners__Advanced_Starter_Pack/,24.99
13473,Dunkirk (1958),http://store.steampowered.com/app/695270/Dunkirk_1958/,3.99
22981,Shrouded in Sanity,http://store.steampowered.com/app/444590/Shrouded_in_Sanity/,5.99
10450,The Lion's Song: Episode 4 - Closure,http://store.steampowered.com/app/477030/The_Lions_Song_Episode_4__Closure/,3.99
9231,Twisted Arrow,http://store.steampowered.com/app/494960/Twisted_Arrow/,19.99
19495,DARIUSBURST Chronicle Saviours - Battle Garegga,http://store.steampowered.com/app/540680/DARIUSBURST_Chronicle_Saviours__Battle_Garegga/,4.99
31332,Front Mission Evolved: Weapon Pack 2,http://store.steampowered.com/app/43013/Front_Mission_Evolved_Weapon_Pack_2/,2.99
15454,Project CARS 2,http://store.steampowered.com/app/378860/Project_CARS_2/,59.99
26875,Red Bit Ninja,http://store.steampowered.com/app/364900/Red_Bit_Ninja/,4.99
1308,Monster Loves You!,http://store.steampowered.com/app/226740/Monster_Loves_You/,9.99
31919,UFM: Unidentified Fantastic Maiden,http://store.steampowered.com/app/736410/UFM_Unidentified_Fantastic_Maiden/,Cooming Soon
31017,Train Simulator: E18 Loco Add-On,http://store.steampowered.com/app/65254/Train_Simulator_E18_Loco_AddOn/,12.99
9325,Under the Boardwalk: The MONOPOLY Story,http://store.steampowered.com/app/607090/Under_the_Boardwalk_The_MONOPOLY_Story/,2.99
6056,Wicce,http://store.steampowered.com/app/465130/Wicce/,4.99
6852,Stellaris: Plantoids Species Pack,http://store.steampowered.com/app/498870/Stellaris_Plantoids_Species_Pack/,7.99
12537,Grimrush,http://store.steampowered.com/app/704760/Grimrush/,7.99
31518,SEASON OF MYSTERY: The Cherry Blossom Murders,http://store.steampowered.com/app/39110/SEASON_OF_MYSTERY_The_Cherry_Blossom_Murders/,4.99
8276,reconquest,http://store.steampowered.com/app/530040/reconquest/,11.99
21050,Battle Disc,http://store.steampowered.com/app/530400/Battle_Disc/,19.99
11612,Steampunk Syndicate 2,http://store.steampowered.com/app/684420/Steampunk_Syndicate_2/,1.99
2692,Depth Hunter 2: Ocean Mysteries,http://store.steampowered.com/app/321510/Depth_Hunter_2_Ocean_Mysteries/,4.99
12651,Raining Coins,http://store.steampowered.com/app/755240/Raining_Coins/,3.99
28324,911: First Responders®,http://store.steampowered.com/app/323610/911_First_Responders/,4.99
19318,Slash it 2 - Chinese Edition Pack,http://store.steampowered.com/app/588830/Slash_it_2__Chinese_Edition_Pack/,0.99
30340,The Banner Saga: Factions,http://store.steampowered.com/app/219340/The_Banner_Saga_Factions/,Free to Play
112,Hunting Unlimited™ 2008,http://store.steampowered.com/app/12530/Hunting_Unlimited_2008/,9.99
5061,MX vs. ATV Supercross Encore - KTM 450 SX ATV,http://store.steampowered.com/app/429902/MX_vs_ATV_Supercross_Encore__KTM_450_SX_ATV/,2.99
30445,"Magic 2013 ""Berserker Rage"" Foil Conversion",http://store.steampowered.com/app/208838/Magic_2013_Berserker_Rage_Foil_Conversion/,0.99
3189,Moorhuhn Invasion (Crazy Chicken Invasion),http://store.steampowered.com/app/340130/Moorhuhn_Invasion_Crazy_Chicken_Invasion/,3.99
3118,Rocksmith® 2014 – Extreme - “More Than Words”,http://store.steampowered.com/app/342763/Rocksmith_2014__Extreme__More_Than_Words/,2.99
14380,Boss 101,http://store.steampowered.com/app/380920/Boss_101/,9.99
16053,Freedom Defender,http://store.steampowered.com/app/686570/Freedom_Defender/,4.99
30122,COH 2 - German Skin: (H) Field Applied Whitewash Pattern,http://store.steampowered.com/app/231475/COH_2__German_Skin_H_Field_Applied_Whitewash_Pattern/,1.99
1797,Oozi: Earth Adventure,http://store.steampowered.com/app/257990/Oozi_Earth_Adventure/,4.99
27047,Gurumin: A Monstrous Adventure,http://store.steampowered.com/app/322290/Gurumin_A_Monstrous_Adventure/,9.99
29133,Professional Farmer 2014 - America DLC,http://store.steampowered.com/app/288850/Professional_Farmer_2014__America_DLC/,7.99
21229,DEAD OR ALIVE 5 Last Round: Core Fighters Character: Akira,http://store.steampowered.com/app/533552/DEAD_OR_ALIVE_5_Last_Round_Core_Fighters_Character_Akira/,3.99
2230,Fantasy Grounds - Rolemaster Classic Ruleset,http://store.steampowered.com/app/303330/Fantasy_Grounds__Rolemaster_Classic_Ruleset/,19.99
1604,InFlux,http://store.steampowered.com/app/246980/InFlux/,9.99
7082,Steam Squad: Original Soundtrack,http://store.steampowered.com/app/522630/Steam_Squad_Original_Soundtrack/,3.99
5038,Taimumari — Soundtrack,http://store.steampowered.com/app/376230/Taimumari__Soundtrack/,1.99
5246,Pocket Rumble,http://store.steampowered.com/app/389050/Pocket_Rumble/,9.99
27331,PeriAreion,http://store.steampowered.com/app/349540/PeriAreion/,5.99
10273,Samurai Forge,http://store.steampowered.com/app/617350/Samurai_Forge/,Cooming Soon
26792,Euro Truck Simulator 2 - Danish Paint Jobs Pack,http://store.steampowered.com/app/347210/Euro_Truck_Simulator_2__Danish_Paint_Jobs_Pack/,0.99
28947,ibb &amp; obb,http://store.steampowered.com/app/95400/ibb__obb/,11.99
26461,Audition Online,http://store.steampowered.com/app/349720/Audition_Online/,Free to Play
27769,Rocksmith® 2014 – Jimi Hendrix - “Freedom”,http://store.steampowered.com/app/295079/Rocksmith_2014__Jimi_Hendrix__Freedom/,2.99
16170,Fantasy Grounds - BASIC02: A Frightful Time (5E),http://store.steampowered.com/app/614270/Fantasy_Grounds__BASIC02_A_Frightful_Time_5E/,6.99
7134,Blind Blades,http://store.steampowered.com/app/522000/Blind_Blades/,4.99
16212,Crafting Dead,http://store.steampowered.com/app/657990/Crafting_Dead/,9.99
8133,Ley Lines,http://store.steampowered.com/app/529770/Ley_Lines/,Free
11524,PetriDish.pw,http://store.steampowered.com/app/688730/PetriDishpw/,Cooming Soon
12842,Tom Clancy's Rainbow Six® Siege - Pro League Doc Set,http://store.steampowered.com/app/744830/Tom_Clancys_Rainbow_Six_Siege__Pro_League_Doc_Set/,7.99
253,The Elder Scrolls III: Morrowind® Game of the Year Edition,http://store.steampowered.com/app/22320/The_Elder_Scrolls_III_Morrowind_Game_of_the_Year_Edition/,14.99
21392,Bitslap,http://store.steampowered.com/app/524690/Bitslap/,6.99
28210,OMSI 2 Add-on Vienna,http://store.steampowered.com/app/313420/OMSI_2_Addon_Vienna/,19.99
18561,Toukiden 2 - Mission Collection Set 1,http://store.steampowered.com/app/569687/Toukiden_2__Mission_Collection_Set_1/,4.99
22972,Cuties,http://store.steampowered.com/app/479260/Cuties/,2.99
1445,Mortal Kombat Komplete Edition,http://store.steampowered.com/app/237110/Mortal_Kombat_Komplete_Edition/,19.99
10585,Airmen,http://store.steampowered.com/app/647740/Airmen/,14.99
2030,Marauder,http://store.steampowered.com/app/289600/Marauder/,9.99
116,Tycoon City: New York,http://store.steampowered.com/app/9730/Tycoon_City_New_York/,9.99
13625,The Art of A.L.A.N.,http://store.steampowered.com/app/754200/The_Art_of_ALAN/,0.99
21936,Second Coming,http://store.steampowered.com/app/474880/Second_Coming/,9.99
21932,Tabletop Simulator - The Captain Is Dead,http://store.steampowered.com/app/468725/Tabletop_Simulator__The_Captain_Is_Dead/,5.99
28331,Dandelion - Wishes brought to you -,http://store.steampowered.com/app/321290/Dandelion__Wishes_brought_to_you/,29.99
10917,Hero Siege - Death Lord Necromancer (Skin),http://store.steampowered.com/app/692120/Hero_Siege__Death_Lord_Necromancer_Skin/,4.99
19118,Gary Gulman: In This Economy?,http://store.steampowered.com/app/579660/Gary_Gulman_In_This_Economy/,3.99
21804,Destiny of Ancient Kingdoms™,http://store.steampowered.com/app/497940/Destiny_of_Ancient_Kingdoms/,Free To Play
13489,Bug Battle,http://store.steampowered.com/app/752000/Bug_Battle/,2.99
23362,Nurse,http://store.steampowered.com/app/417550/Nurse/,3.99
26042,Fantasy Grounds - Top Down Tokens - Demons,http://store.steampowered.com/app/389916/Fantasy_Grounds__Top_Down_Tokens__Demons/,4.99
30693,Hell Yeah! Wrath of the Dead Rabbit,http://store.steampowered.com/app/205230/Hell_Yeah_Wrath_of_the_Dead_Rabbit/,14.99
29941,March of the Eagles: British Unit Pack,http://store.steampowered.com/app/254290/March_of_the_Eagles_British_Unit_Pack/,1.99
20588,TS Marketplace: ÖBB Sgns Container Wagon Pack,http://store.steampowered.com/app/512313/TS_Marketplace_BB_Sgns_Container_Wagon_Pack/,4.99
26251,Rocksmith® 2014 – Hank Williams - “I’m So Lonesome I Could Cry”,http://store.steampowered.com/app/369770/Rocksmith_2014__Hank_Williams__Im_So_Lonesome_I_Could_Cry/,2.99
4854,FIM Speedway Grand Prix 15,http://store.steampowered.com/app/348820/FIM_Speedway_Grand_Prix_15/,24.99
19077,PROTOThYPE,http://store.steampowered.com/app/587070/PROTOThYPE/,0.99
1675,FORCED Original Soundtrack,http://store.steampowered.com/app/260880/FORCED_Original_Soundtrack/,3.99
7702,htoL#NiQ: The Firefly Diary / htoL#NiQ-ホタルノニッキ- - Digital Soundtrack / デジタル・サウンドトラック,http://store.steampowered.com/app/535971/htoLNiQ_The_Firefly_Diary__htoLNiQ__Digital_Soundtrack/,2.99
10546,Flight Unlimited 2K18,http://store.steampowered.com/app/667520/Flight_Unlimited_2K18/,14.99
130,Virtual Villagers - The Secret City,http://store.steampowered.com/app/16180/Virtual_Villagers__The_Secret_City/,9.99
15016,"PooSky -  Artbook ""Great statements by Capitain Pooper""",http://store.steampowered.com/app/725420/PooSky___Artbook_Great_statements_by_Capitain_Pooper/,0.99
7527,Laser Disco Defenders,http://store.steampowered.com/app/452920/Laser_Disco_Defenders/,9.99
5837,Melty Blood Actress Again Current Code,http://store.steampowered.com/app/411370/Melty_Blood_Actress_Again_Current_Code/,24.99
3238,DRAGON BALL XENOVERSE,http://store.steampowered.com/app/323470/DRAGON_BALL_XENOVERSE/,39.99
23261,Omega Agent,http://store.steampowered.com/app/461500/Omega_Agent/,2.99
31155,Dungeons - The Dark Lord,http://store.steampowered.com/app/200550/Dungeons__The_Dark_Lord/,19.99
6290,Brigador Deluxe DLC Upgrade,http://store.steampowered.com/app/468280/Brigador_Deluxe_DLC_Upgrade/,9.99
16647,Planet Coaster - Back to the Future™ Time Machine Construction Kit,http://store.steampowered.com/app/611421/Planet_Coaster__BacktotheFutureTimeMachineConstructionKit/,2.99
1949,PAC-MAN MUSEUM™ - Ms. PAC-MAN™ DLC,http://store.steampowered.com/app/255750/PACMAN_MUSEUM__Ms_PACMAN_DLC/,4.99
9434,Cosmic Star Heroine,http://store.steampowered.com/app/256460/Cosmic_Star_Heroine/,14.99
9964,The Long Journey Home,http://store.steampowered.com/app/366910/The_Long_Journey_Home/,39.99
6304,A Healer Only Lives Twice,http://store.steampowered.com/app/453300/A_Healer_Only_Lives_Twice/,4.99
16693,Lawnmower Game,http://store.steampowered.com/app/658600/Lawnmower_Game/,1.99
28693,Blood: One Unit Whole Blood,http://store.steampowered.com/app/299030/Blood_One_Unit_Whole_Blood/,4.99
9489,Ashes of the Singularity: Escalation - Inception DLC,http://store.steampowered.com/app/579270/Ashes_of_the_Singularity_Escalation__Inception_DLC/,2.99
11589,Super Fancy Pants Adventure,http://store.steampowered.com/app/668210/Super_Fancy_Pants_Adventure/,9.99
18663,GRAY TANK,http://store.steampowered.com/app/596570/GRAY_TANK/,1.99
31718,Spectromancer,http://store.steampowered.com/app/22500/Spectromancer/,9.99
30211,Tomb Raider: Caves and Cliffs Multiplayer Map Pack,http://store.steampowered.com/app/208811/Tomb_Raider_Caves_and_Cliffs_Multiplayer_Map_Pack/,4.99
5210,Rocksmith® 2014 – 38 Special - “Caught Up In You”,http://store.steampowered.com/app/390437/Rocksmith_2014__38_Special__Caught_Up_In_You/,2.99
19843,Guardians of Ember - Demigod DLC,http://store.steampowered.com/app/526002/Guardians_of_Ember__Demigod_DLC/,Cooming Soon
16703,Endless ATC,http://store.steampowered.com/app/666610/Endless_ATC/,2.99
5355,TRON RUN/r,http://store.steampowered.com/app/392000/TRON_RUNr/,19.99
25530,Penarium Demo,http://store.steampowered.com/app/379630/Penarium_Demo/,Cooming Soon
3768,Scribble Space,http://store.steampowered.com/app/351450/Scribble_Space/,1.99
30620,Rocksmith - Blue Oyster Cult - (Don't Fear) The Reaper,http://store.steampowered.com/app/206108/Rocksmith__Blue_Oyster_Cult__Dont_Fear_The_Reaper/,2.99
8344,Bugspeed Collider - Soundtrack,http://store.steampowered.com/app/548250/Bugspeed_Collider__Soundtrack/,4.99
15841,Super Lumi Live,http://store.steampowered.com/app/667760/Super_Lumi_Live/,9.99
8570,theHunter - Deer Hunter,http://store.steampowered.com/app/582170/theHunter__Deer_Hunter/,14.99
11891,Viral,http://store.steampowered.com/app/717840/Viral/,0.99
25346,Hyperdrive Massacre,http://store.steampowered.com/app/402390/Hyperdrive_Massacre/,9.99
7975,Train Simulator: RhB Enhancement Pack 01,http://store.steampowered.com/app/448185/Train_Simulator_RhB_Enhancement_Pack_01/,19.99
10316,In Game Adventure: Legend of Monsters,http://store.steampowered.com/app/640970/In_Game_Adventure_Legend_of_Monsters/,0.99
29439,Drifter,http://store.steampowered.com/app/259450/Drifter/,11.99
24559,Aviary Attorney,http://store.steampowered.com/app/384630/Aviary_Attorney/,14.99
9733,Sandra and Woo in the Cursed Adventure - Poser Pack Upgrade,http://store.steampowered.com/app/627500/Sandra_and_Woo_in_the_Cursed_Adventure__Poser_Pack_Upgrade/,3.99
20088,Massive: Original Soundtrack,http://store.steampowered.com/app/568590/Massive_Original_Soundtrack/,0.99
5838,One Way Flight,http://store.steampowered.com/app/463010/One_Way_Flight/,2.99
5114,TANE DLC: BNSF GE Dash-9 44CW Warbonnet,http://store.steampowered.com/app/404217/TANE_DLC_BNSF_GE_Dash9_44CW_Warbonnet/,12.99
30586,Killing Floor - Community Weapon Pack,http://store.steampowered.com/app/210934/Killing_Floor__Community_Weapon_Pack/,7.99
10991,Call Me Skyfish,http://store.steampowered.com/app/690220/Call_Me_Skyfish/,Free
16770,NASWAY,http://store.steampowered.com/app/657680/NASWAY/,0.99
8958,Bayou Island - Point and Click Adventure,http://store.steampowered.com/app/597210/Bayou_Island__Point_and_Click_Adventure/,1.99
28508,Rocksmith® 2014 – No Doubt - “Don’t Speak”,http://store.steampowered.com/app/294978/Rocksmith_2014__No_Doubt__Dont_Speak/,2.99
5793,Roll'd,http://store.steampowered.com/app/461010/Rolld/,0.99
19171,FEIST Soundtrack,http://store.steampowered.com/app/593140/FEIST_Soundtrack/,4.99
17897,SPACEPLAN Soundtrack,http://store.steampowered.com/app/630500/SPACEPLAN_Soundtrack/,2.99
6257,Diib's Dilemma,http://store.steampowered.com/app/473840/Diibs_Dilemma/,1.99
17393,Lotia®,http://store.steampowered.com/app/552540/Lotia/,8.99
20183,Watch_Dogs® 2 - Root Access Pack,http://store.steampowered.com/app/525011/Watch_Dogs_2__Root_Access_Pack/,6.99
20155,PLANNES,http://store.steampowered.com/app/560150/PLANNES/,14.99
10498,Proviant,http://store.steampowered.com/app/659090/Proviant/,3.99
30415,Rocksmith - Eric Johnson - Cliffs of Dover,http://store.steampowered.com/app/222073/Rocksmith__Eric_Johnson__Cliffs_of_Dover/,2.99
20746,Grimm: Dark Legacy,http://store.steampowered.com/app/536640/Grimm_Dark_Legacy/,14.99
5064,MX vs. ATV Supercross Encore - Supercross Track Pack 3,http://store.steampowered.com/app/421161/MX_vs_ATV_Supercross_Encore__Supercross_Track_Pack_3/,9.99
19728,Word Killer: Zorgilonian Chronicles,http://store.steampowered.com/app/574620/Word_Killer_Zorgilonian_Chronicles/,1.99
12821,Dying Light - White Death Bundle,http://store.steampowered.com/app/748340/Dying_Light__White_Death_Bundle/,2.99
31555,Nancy Drew®: The Haunted Carousel,http://store.steampowered.com/app/31820/Nancy_Drew_The_Haunted_Carousel/,6.99
16067,Protagon VR,http://store.steampowered.com/app/698100/Protagon_VR/,9.99
8481,STARDROP,http://store.steampowered.com/app/552880/STARDROP/,14.99
17064,Trainscape,http://store.steampowered.com/app/565910/Trainscape/,19.99
2269,Kill The Bad Guy,http://store.steampowered.com/app/293940/Kill_The_Bad_Guy/,9.99
651,Duke Nukem Forever,http://store.steampowered.com/app/57900/Duke_Nukem_Forever/,19.99
28899,Dead Bits,http://store.steampowered.com/app/303390/Dead_Bits/,0.99
11730,Cruz Brothers,http://store.steampowered.com/app/697870/Cruz_Brothers/,Cooming Soon
19973,Fantasy Grounds -  Mini-Dungeon #001: Buried Council Chambers (PFRPG),http://store.steampowered.com/app/560140/Fantasy_Grounds___MiniDungeon_001_Buried_Council_Chambers_PFRPG/,2.99
5602,"Warhammer® 40,000™: Dawn of War® II - Retribution - The Last Stand Necron Overlord",http://store.steampowered.com/app/378041/Warhammer_40000_Dawn_of_War_II__Retribution__The_Last_Stand_Necron_Overlord/,9.99
18836,Dreadhalls,http://store.steampowered.com/app/589200/Dreadhalls/,9.99
2991,Antisquad: Tasks in Mexico - Final. Tactics DLC,http://store.steampowered.com/app/335982/Antisquad_Tasks_in_Mexico__Final_Tactics_DLC/,0.99
5610,Royal Heroes,http://store.steampowered.com/app/439920/Royal_Heroes/,4.99
24339,Swiftly,http://store.steampowered.com/app/418610/Swiftly/,0.99
25189,The Troma Project,http://store.steampowered.com/app/279640/The_Troma_Project/,6.99
16659,Planet Ancyra Chronicles,http://store.steampowered.com/app/324060/Planet_Ancyra_Chronicles/,9.99
22782,FSX: Steam Edition - Aerospool WT-9 Dynamic Add-On,http://store.steampowered.com/app/379577/FSX_Steam_Edition__Aerospool_WT9_Dynamic_AddOn/,19.99
28576,Rex Rocket,http://store.steampowered.com/app/288020/Rex_Rocket/,4.99
31491,Ironclads: High Seas,http://store.steampowered.com/app/46710/Ironclads_High_Seas/,9.99
14664,AER Memories of Old,http://store.steampowered.com/app/331870/AER_Memories_of_Old/,2.99
18785,Revolution 25th Anniversary Documentary,http://store.steampowered.com/app/570370/Revolution_25th_Anniversary_Documentary/,7.99
10946,Code 7 - Soundtrack,http://store.steampowered.com/app/674780/Code_7__Soundtrack/,9.99
23955,Warhammer: End Times - Vermintide Last Stand,http://store.steampowered.com/app/440980/Warhammer_End_Times__Vermintide_Last_Stand/,Free
22890,TRON RUN/r Original Soundtrack,http://store.steampowered.com/app/486770/TRON_RUNr_Original_Soundtrack/,5.99
13456,Puppet Kings,http://store.steampowered.com/app/756020/Puppet_Kings/,9.99
1200,Worms Revolution: Medieval Tales DLC,http://store.steampowered.com/app/200185/Worms_Revolution_Medieval_Tales_DLC/,4.99
27038,Elite Dangerous,http://store.steampowered.com/app/359320/Elite_Dangerous/,29.99
785,Total War: SHOGUN 2 - The Hattori Clan Pack,http://store.steampowered.com/app/34345/Total_War_SHOGUN_2__The_Hattori_Clan_Pack/,4.99
6618,SpellKnights - Season Pass,http://store.steampowered.com/app/494074/SpellKnights__Season_Pass/,14.99
29995,RPG Maker VX Ace - Futuristic Atmospheres,http://store.steampowered.com/app/249920/RPG_Maker_VX_Ace__Futuristic_Atmospheres/,12.99
24849,Dungeon of the Endless™ - Rescue Team Add-on,http://store.steampowered.com/app/407200/Dungeon_of_the_Endless__Rescue_Team_Addon/,1.99
27567,X-Plane 10 AddOn - Carenado - B58 Baron,http://store.steampowered.com/app/339380/XPlane_10_AddOn__Carenado__B58_Baron/,24.99
20301,Atom Fishing II,http://store.steampowered.com/app/557780/Atom_Fishing_II/,Free
18593,Mystery Case Files: The Black Veil Collector's Edition,http://store.steampowered.com/app/580010/Mystery_Case_Files_The_Black_Veil_Collectors_Edition/,9.99
3116,Rocksmith® 2014 – Cinderella - “Don’t Know What You Got (Till It’s Gone)”,http://store.steampowered.com/app/342761/Rocksmith_2014__Cinderella__Dont_Know_What_You_Got_Till_Its_Gone/,2.99
168,X-COM: Interceptor,http://store.steampowered.com/app/7730/XCOM_Interceptor/,4.99
23589,Trench Run,http://store.steampowered.com/app/262100/Trench_Run/,7.99
21213,Rocket League® - Triton,http://store.steampowered.com/app/457190/Rocket_League__Triton/,1.99
13665,Wars Across the World: Morat 1476,http://store.steampowered.com/app/753286/Wars_Across_the_World_Morat_1476/,4.99
10129,Smashing The Battle VR,http://store.steampowered.com/app/625770/Smashing_The_Battle_VR/,10.99
9783,Intelligent Design: An Evolutionary Sandbox,http://store.steampowered.com/app/627620/Intelligent_Design_An_Evolutionary_Sandbox/,6.99
4560,All Fall Down,http://store.steampowered.com/app/391910/All_Fall_Down/,8.99
724,Pride of Nations: The Franco-Prussian War 1870,http://store.steampowered.com/app/73194/Pride_of_Nations_The_FrancoPrussian_War_1870/,3.99
1878,Train Simulator: Amtrak P42 DC 'Empire Builder' Loco Add-On,http://store.steampowered.com/app/222627/Train_Simulator_Amtrak_P42_DC_Empire_Builder_Loco_AddOn/,19.99
15513,Monster partner,http://store.steampowered.com/app/701620/Monster_partner/,1.99
