url,id,genres,tags,specs,price
http://store.steampowered.com/app/414651/Magicka_2_Ice_Death_and_Fury/,414651,action  adventure,action  adventure,singleplayer  multiplayer  coop  shared/split screen  downloadable content  steam achievements  full controller support  steam trading cards,9.99
http://store.steampowered.com/app/719460/Crankies_Workshop_Grizzbot_Assembly_2/,719460,action  casual  indie  simulation  strategy,strategy  indie  casual  simulation  action,singleplayer  steam achievements,0.99
http://store.steampowered.com/app/73071/Majesty_2_Battles_of_Ardania/,73071,strategy  simulation,strategy  simulation,singleplayer  multiplayer  downloadable content,4.99
http://store.steampowered.com/app/559550/Kalen_Chock_Presents_Sketching_with_Photography/,559550,no info available,design & illustration  tutorial,no info available,2.99
http://store.steampowered.com/app/428440/Chasing_Dead/,428440,action  adventure  indie,action  adventure  indie  zombies  fps  horror  shooter  firstperson  scifi  survival horror  actionadventure,singleplayer  steam achievements  steam trading cards  partial controller support  stats  steam leaderboards,9.99
http://store.steampowered.com/app/55150/Warhammer_40000_Space_Marine/,55150,action,warhammer 40k  action  thirdperson shooter  scifi  third person  multiplayer  gore  singleplayer  shooter  hack and slash  dystopian  adventure  coop  games workshop  atmospheric  story rich  online coop  controller  futuristic  great soundtrack,singleplayer  multiplayer  steam achievements  full controller support  steam leaderboards,29.99
http://store.steampowered.com/app/486690/Pastelia_Stories/,486690,adventure  indie  rpg  strategy  early access,early access  rpg  adventure  strategy  indie  jrpg  anime  turnbased  open world  singleplayer  turnbased strategy  story rich  turnbased combat  dungeon crawler  visual novel  great soundtrack  exploration  sandbox  atmospheric  satire,singleplayer  steam achievements  steam trading cards  steam cloud  stats,9.99
http://store.steampowered.com/app/369800/Rocksmith_2014__Social_Distortion__Bad_Luck/,369800,casual  simulation,casual  simulation,singleplayer  shared/split screen  downloadable content  steam achievements  steam trading cards  partial controller support  steam cloud  steam leaderboards,2.99
http://store.steampowered.com/app/371492/VT_115/,371492,simulation,simulation,singleplayer  downloadable content,13.99
http://store.steampowered.com/app/527930/Spa_Mania_2/,527930,casual  simulation,casual  simulation,singleplayer,6.99
http://store.steampowered.com/app/759500/Dragon_Hunter/,759500,casual  indie,indie  casual,singleplayer  steam achievements,1.99
http://store.steampowered.com/app/343820/Dj_Vu_MacVenture_Series/,343820,adventure  indie,adventure  indie  detective  noir  point & click  crime  mystery  classic  1980s  pixel graphics  atmospheric  firstperson,singleplayer,2.99
http://store.steampowered.com/app/680170/VR_Triber/,680170,no info available,early access  free to play  massively multiplayer  simulation  action  adventure  casual  sports  indie  racing  vr,multiplayer  online multiplayer  online coop  htc vive  tracked motion controllers  keyboard / mouse  seated  standing  roomscale,Free to Play
http://store.steampowered.com/app/501840/Dont_Disturb/,501840,indie,indie  singleplayer  puzzle  short,singleplayer  steam trading cards,3.49
http://store.steampowered.com/app/414240/FaceRig_DreadOut_Avatars_DLC/,414240,animation &amp; modeling  video production,video production  animation & modeling  free to play  utilities  software,downloadable content  steam trading cards  steam workshop,Cooming Soon
http://store.steampowered.com/app/346540/CroNix__Bronze_starter_Pack/,346540,action  casual  free to play  strategy,strategy  action  casual  free to play,multiplayer  coop  downloadable content,9.99
http://store.steampowered.com/app/257710/Max_Gentlemen/,257710,casual  free to play  indie,free to play  indie  casual  funny  multiplayer  2d,singleplayer  crossplatform multiplayer  full controller support,Free
http://store.steampowered.com/app/38410/Fallout_2_A_Post_Nuclear_Role_Playing_Game/,38410,rpg,rpg  postapocalyptic  classic  open world  isometric  turnbased  turnbased combat  singleplayer  scifi  atmospheric  story rich  great soundtrack  retro  exploration  adventure  replay value  dark humor  sandbox  2d  crpg,singleplayer  steam cloud,9.99
http://store.steampowered.com/app/308162/Precisely_Calibrated_Stringstick_Bow/,308162,action  free to play  indie  massively multiplayer  rpg,action  free to play  rpg  massively multiplayer  indie,multiplayer  mmo  coop  crossplatform multiplayer  downloadable content  steam achievements  stats,Cooming Soon
http://store.steampowered.com/app/626547/FateEXTELLA__Formal_King/,626547,action,action,singleplayer  downloadable content  partial controller support,1.99
http://store.steampowered.com/app/427240/Cosmic_Trip/,427240,no info available,adventure  strategy  action  vr,singleplayer  steam achievements  steamvr collectibles  steam leaderboards  htc vive  oculus rift  windows mixed reality  tracked motion controllers  standing  roomscale,19.99
http://store.steampowered.com/app/351420/Veteran_Combat/,351420,action  casual,action  casual  fighting  2d fighter,singleplayer  shared/split screen,1.99
http://store.steampowered.com/app/357710/American_History_Lux/,357710,indie  strategy,strategy  indie,singleplayer  downloadable content,9.99
http://store.steampowered.com/app/692290/Hard_Minus/,692290,action  adventure  indie,action  adventure  indie,singleplayer,0.99
http://store.steampowered.com/app/390448/Rocksmith_2014__Sister_Hazel__All_For_You/,390448,casual  simulation,casual  simulation,singleplayer  shared/split screen  downloadable content  steam achievements  steam trading cards  partial controller support  steam cloud  steam leaderboards,2.99
http://store.steampowered.com/app/497340/ESEA_Premium/,497340,utilities,utilities,downloadable content,8.99
http://store.steampowered.com/app/582530/Wacky_Spores_The_Chase/,582530,casual  rpg  strategy,casual  strategy  rpg  turnbased  indie  funny  tactical rpg  comedy,singleplayer  steam achievements  steam trading cards  steam cloud  stats,8.99
http://store.steampowered.com/app/399860/Steel_Armor_Basra_86/,399860,simulation,simulation,singleplayer  downloadable content  steam achievements  steam trading cards,9.99
http://store.steampowered.com/app/444460/Love_is_Blind_Mutants/,444460,action  indie  strategy  early access,early access  action  indie  strategy  stealth,singleplayer  steam trading cards,Cooming Soon
http://store.steampowered.com/app/587413/HMM_Starter_Pack/,587413,action  free to play  indie  racing  sports  strategy,strategy  action  indie  racing  sports  free to play,multiplayer  online multiplayer  coop  downloadable content  inapp purchases,14.99
http://store.steampowered.com/app/744880/Monkeys_Ahoy/,744880,strategy,strategy,no info available,4.99
http://store.steampowered.com/app/338110/Khaba/,338110,adventure  casual,casual  adventure  puzzle  indie,singleplayer  captions available,3.99
http://store.steampowered.com/app/704900/Puzzle_Pirates__Defiant_Armada_pack/,704900,adventure  free to play  indie  massively multiplayer  rpg,adventure  rpg  massively multiplayer  indie  free to play,mmo  downloadable content  steam achievements  inapp purchases  stats,19.99
http://store.steampowered.com/app/719340/ReturnState/,719340,action  adventure  indie  early access,early access  action  adventure  indie  singleplayer  retro  platformer,singleplayer  full controller support,9.99
http://store.steampowered.com/app/720330/VRMakingSense/,720330,no info available,early access  utilities  vr  education,htc vive  oculus rift  windows mixed reality  tracked motion controllers  seated  standing  roomscale,0.99
http://store.steampowered.com/app/7860/NecroVision/,7860,action,action  fps  world war i  horror  zombies  shooter  alternate history  firstperson,singleplayer  multiplayer  steam cloud,4.99
http://store.steampowered.com/app/633963/Two_Worlds_II__Digital_Deluxe_Content/,633963,rpg,rpg,singleplayer  downloadable content,6.99
http://store.steampowered.com/app/394710/Karma_Incarnation_1_Demo/,394710,adventure  indie,adventure  indie,singleplayer  game demo,Cooming Soon
http://store.steampowered.com/app/216414/Hitman_Absolution_Bartoli_Custom_Gun/,216414,action,action,singleplayer  downloadable content  steam achievements  partial controller support  steam cloud,0.99
http://store.steampowered.com/app/386930/Dragonflight/,386930,no info available,indie  action  simulation  dragons  vr  fantasy  flight,singleplayer  steam achievements  full controller support  stats  steam leaderboards  htc vive  oculus rift  tracked motion controllers  keyboard / mouse  seated  standing,9.99
http://store.steampowered.com/app/586500/EvilMorph_Soundtrack/,586500,action  adventure  indie,action  adventure  indie,singleplayer  downloadable content  full controller support  steam trading cards,0.99
http://store.steampowered.com/app/485330/Star_Drifter/,485330,action  casual  indie,indie  casual  action  shoot 'em up,singleplayer  steam trading cards,0.99
http://store.steampowered.com/app/524680/Escape_From_Nazi_Labs/,524680,action  indie  rpg,action  rpg  indie  perma death  retro  procedural generation  difficult  roguelike,singleplayer  steam achievements  full controller support  steam trading cards  steam cloud,4.99
http://store.steampowered.com/app/390454/Rocksmith_2014__Loverboy__Working_for_the_Weekend/,390454,casual  simulation,casual  simulation,singleplayer  shared/split screen  downloadable content  steam achievements  steam trading cards  partial controller support  steam cloud  steam leaderboards,2.99
http://store.steampowered.com/app/501250/Maze_Subject_360_Strategy_Guide/,501250,adventure  casual,adventure  casual,singleplayer  downloadable content,Free
http://store.steampowered.com/app/441150/Raw_Deal/,441150,no info available,movie  mystery  crime  action,captions available,3.99
http://store.steampowered.com/app/575250/Fantasy_Grounds__Islands_of_Plunder_Raid_on_the_Emperors_Hand_PFRPG/,575250,indie  rpg  strategy,strategy  rpg  indie,multiplayer  coop  crossplatform multiplayer  downloadable content,4.99
http://store.steampowered.com/app/25010/Lugaru_HD/,25010,action,action  indie  martial arts  parkour  beat 'em up  singleplayer  fighting  adventure  difficult  open world  atmospheric  rpg  swordplay  6dof  sandbox,singleplayer,9.99
http://store.steampowered.com/app/470190/Call_of_Duty_Black_Ops_III__CODE_Valor_Calling_Cards/,470190,action  adventure,action  adventure,singleplayer  multiplayer  coop  downloadable content  steam achievements  full controller support  steam trading cards  valve anticheat enabled  steam leaderboards,3.99
http://store.steampowered.com/app/693380/Neckbeards_Basement_Arena/,693380,action  casual  indie,action  indie  casual  great soundtrack  retro  local multiplayer,singleplayer  local multiplayer  local coop  shared/split screen  partial controller support,3.99
http://store.steampowered.com/app/489720/Conga_Master/,489720,action  indie,action  indie  pixel graphics  music  multiplayer  local multiplayer,singleplayer  multiplayer  local multiplayer  local coop  shared/split screen  steam achievements  full controller support  steam trading cards  steam leaderboards,9.99
http://store.steampowered.com/app/400370/Normality/,400370,action  adventure,adventure  action  retro  point & click  1990's,singleplayer  steam trading cards,5.99
